Date,Z1A1_pumped,Z1A2_pumped,Z1A3_pumped,Z2A1_pumped,Z2A2_pumped,Z2A3_pumped,Z3A1_pumped,Z3A2_pumped,Z3A3_pumped,Z4A1_pumped,Z4A2_pumped,Z4A3_pumped
6/11/1980,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.821369262,0.11240548
7/11/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.111992527
8/11/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.112971379
9/11/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.117620924
10/11/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.117620924
11/11/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.117620924
12/11/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.117620924
13/11/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.118033877
14/11/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.824139933,0.11844683
15/11/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.8293157,0.118749662
16/11/1980,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.889000571,0.119162615
17/11/1980,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.894176338,0.119575568
18/11/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.955150341,0.638488588
19/11/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.960326108,0.634251996
20/11/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.965501875,0.634664949
21/11/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.970677643,0.635077902
22/11/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.188424868,0.635490855
23/11/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.188059293,0.635077902
24/11/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.970677643,0.635077902
25/11/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.965501875,0.634664949
26/11/1980,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.905817004,0.634251996
27/11/1980,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.900641237,0.633839043
28/11/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.839667235,0.113947171
29/11/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.834491467,0.113534218
30/11/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.8293157,0.113121265
1/12/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.8293157,0.113121265
2/12/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.826545029,0.112708312
3/12/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.824139933,0.112708312
4/12/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.041521583,0.112708312
5/12/1980,0,0,0,0,0,0,0,0,0,0.083641289,0.046697351,0.113121265
6/12/1980,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.893810764,0.113534218
7/12/1980,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.896581435,0.113947171
8/12/1980,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.901757202,0.114360124
9/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.962731204,0.634251996
10/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.967906972,0.634664949
11/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.967906972,0.634664949
12/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.973082739,0.635077902
13/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.97585341,0.635490855
14/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.97585341,0.635490855
15/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.97585341,0.635490855
16/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.131510668,0.635490855
17/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.133915764,0.635490855
18/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.97585341,0.635490855
19/12/1980,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.920055175,0.116011937
20/12/1980,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.914879408,0.115598983
21/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.970677643,0.635077902
22/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.970677643,0.635077902
23/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.970677643,0.635077902
24/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.970677643,0.635077902
25/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.965501875,0.634664949
26/12/1980,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.962731204,0.634251996
27/12/1980,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.960326108,0.634251996
28/12/1980,0,0,0,0,0,0,0.049510563,0,0.008014506,0.083641289,0.118388462,0.634251996
29/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.118388462,0.634251996
30/12/1980,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.965501875,0.634664949
31/12/1980,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.90970364,0.11518603
1/01/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.90970364,0.11518603
2/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.967906972,0.634664949
3/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.967906972,0.634664949
4/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.970677643,0.635077902
5/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.97585341,0.635490855
6/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.97585341,0.635490855
7/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.97585341,0.635490855
8/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.970677643,0.635077902
9/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.128739997,0.635077902
10/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.128739997,0.635077902
11/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.965501875,0.634664949
12/01/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.90970364,0.11518603
13/01/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.907298544,0.11518603
14/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.965501875,0.634664949
15/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.960326108,0.634251996
16/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.957555437,0.633839043
17/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.95237967,0.63342609
18/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.957555437,0.633839043
19/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.955150341,0.633839043
20/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.95237967,0.63342609
21/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.110442024,0.63342609
22/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.105266257,0.633013137
23/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.887519032,0.632600184
24/01/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.826545029,0.112708312
25/01/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.8862299,0.113121265
26/01/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.888634996,0.113121265
27/01/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.891405667,0.113534218
28/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
29/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
30/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
31/01/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.949974573,0.63342609
1/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.95237967,0.63342609
2/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.167356224,0.63342609
3/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.167356224,0.63342609
4/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.89546547,0.63342609
5/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.898236141,0.633839043
6/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.95237967,0.63342609
7/02/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.896581435,0.113947171
8/02/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.893810764,0.113534218
9/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
10/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.944433231,0.632600184
11/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.942028135,0.632600184
12/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
13/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
14/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.159409786,0.632600184
15/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.157004689,0.632600184
16/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.885113935,0.632600184
17/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.879938168,0.632187231
18/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.936852368,0.632187231
19/02/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.112708312
20/02/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.883459229,0.112708312
21/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.942028135,0.632600184
22/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.936852368,0.632187231
23/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.942028135,0.632600184
24/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.942028135,0.632600184
25/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.939257464,0.632187231
26/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.157004689,0.632600184
27/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.159409786,0.632600184
28/02/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.887519032,0.632600184
1/03/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.890289703,0.633013137
2/03/1981,0,0,0,0,0,0,0.049510563,0,0.033051144,0.083641289,0.947203902,0.633013137
3/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.888634996,0.113121265
4/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.888634996,0.113121265
5/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.883459229,0.112708312
6/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.883459229,0.112708312
7/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.883459229,0.112708312
8/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.880688558,0.112295359
9/03/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.878283462,0.126100225
10/03/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.093260016,0.142306337
11/03/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.090489345,0.141893384
12/03/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.141893384
13/03/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.141893384
14/03/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.141893384
15/03/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.142306337
16/03/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.142306337
17/03/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.142306337
18/03/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.875878365,0.142306337
19/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.128501471
20/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.112295359
21/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.112295359
22/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.093260016,0.112295359
23/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.093260016,0.112295359
24/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.114834256
25/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.875512791,0.114421303
26/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.875512791,0.118535538
27/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.875512791,0.118535538
28/03/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.818598591,0.120994903
29/03/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.121077493
30/03/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.121077493
31/03/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.121077493
1/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.121077493
2/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.121077493
3/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.118538597
4/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.118538597
5/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.114424362
6/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.114837315
7/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.11237795
8/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.112295359
9/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.112295359
10/04/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.112295359
11/04/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.112708312
12/04/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.112708312
13/04/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.112708312
14/04/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.881054133,0.112708312
15/04/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.096030687,0.127320731
16/04/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.093260016,0.126907778
17/04/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.126907778
18/04/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.126907778
19/04/1981,0,0,0,0,0,0,0,0,0.025036638,0.083641289,0.878283462,0.126907778
20/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.818964165,0.126907778
21/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.130814008
22/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.130814008
23/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.130814008
24/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.130902716
25/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.116290297
26/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.116290297
27/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.116883726
28/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.116883726
29/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.117975757
30/04/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.12268954
1/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.118370357
2/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.120107382
3/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.121844406
4/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.123492722
5/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.125229747
6/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.126966771
7/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.128110367
8/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.138910945
9/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.139555939
10/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.149830384
11/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.153696411
12/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.154332664
13/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.159502224
14/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.159502224
15/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.159502224
16/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.159970238
17/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.159970238
18/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.150906684
19/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.151276812
20/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.15920551
21/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.164937909
22/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.164301656
23/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.159132096
24/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.159132096
25/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.159132096
26/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.158664083
27/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.158664083
28/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.158664083
29/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.158293954
30/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.137114054
31/05/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
1/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
2/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
3/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.13678675
4/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.139206349
5/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.140653214
6/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.143629534
7/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.143956838
8/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.143956838
9/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.143956838
10/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.143956838
11/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.143956838
12/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.143956838
13/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.136930519
14/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.146685387
15/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.153326283
16/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.152347431
17/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.152020128
18/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.153372166
19/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.155250338
20/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.155250338
21/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.155250338
22/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.155250338
23/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.154742559
24/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.142568092
25/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134480331
26/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.132482862
27/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.148976511
28/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.149254872
29/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.1473767
30/06/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.1473767
1/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.1473767
2/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.1473767
3/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.153020392
4/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.158189951
5/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.159511401
6/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.170474539
7/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.158691613
8/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.164494367
9/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.166904789
10/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.168085529
11/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.168085529
12/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.168085529
13/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.162441838
14/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.157272278
15/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.155950828
16/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144987691
17/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.140276968
18/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.132843814
19/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.130433392
20/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
21/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
22/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
23/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
24/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
25/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129252652
26/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.13543777
27/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.139983312
28/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.144008839
29/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.146125606
30/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.152592144
31/07/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.159101507
1/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.161915705
2/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.161915705
3/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.164228242
4/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.164228242
5/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.158043124
6/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.153497582
7/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.149472055
8/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.147355288
9/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.14088875
10/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134379387
11/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.132287092
12/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.132287092
13/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129974555
14/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.129974555
15/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.130904464
16/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133210883
17/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133210883
18/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133210883
19/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134085732
20/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.134085732
21/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133363828
22/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.133363828
23/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.139879309
24/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.145201815
25/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.145660651
26/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.143354232
27/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.143354232
28/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.143354232
29/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.142479384
30/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.142479384
31/08/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.031170049,0.142479384
1/09/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.142479384
2/09/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.134226878
3/09/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.127167348
4/09/1981,0,0,0,0,0,0,0,0,0,0.083641289,0.816193494,0.125668919
