Date,Z1_AMA_dryland,Z1_AMA_irrigated,Z1_TLA_dryland,Z1_TLA_irrigated,Z1_TUGA_dryland,Z1_TUGA_irrigated,Z2_AMA_dryland,Z2_AMA_irrigated,Z2_TLA_dryland,Z2_TLA_irrigated,Z2_TUGA_dryland,Z2_TUGA_irrigated,Z3_AMA_dryland,Z3_AMA_irrigated,Z3_TLA_dryland,Z3_TLA_irrigated,Z3_TUGA_dryland,Z3_TUGA_irrigated,Z4_AMA_dryland,Z4_AMA_irrigated,Z4_TLA_dryland,Z4_TLA_irrigated,Z4_TUGA_dryland,Z4_TUGA_irrigated,Z1_river,Z2_river,Z3_river,Z4_river,Z1_pumped,Z2_pumped,Z3_pumped,Z4_pumped
26/04/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00000000,0.195523695
27/04/1980,0.00043359,0.00043359,0,0,0.002761752,0.002761752,0,0,0,0,0.004464929,0.004464929,0.001069528,0.001069528,0,0,0.023321487,0.023321487,0,0,0.006799105,0.006799105,0.003077047,0.003077047,0,1.234231106,15.6675904,0,0,0,0.00000000,0.195523695
28/04/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,62.6768104,82.57605158,15.28727094,15.28727094,17.33319459,17.33319459,253.2895252,253.2895252,1.334836084,1.334836084,4.539126643,4.539126643,21.36436262,21.36436262,0,1.234231106,15.6675904,0,0,0,0.00000000,0.20236342
29/04/1980,6.795276284,6.795276284,0,0,7.426591032,7.426591032,6.74,6.74,0,0,12.13353537,12.13353537,10.50923463,10.50923463,10.64,10.64,55.47130002,55.47130002,1.333760995,1.333760995,3.47342084,3.47342084,7.683986231,7.683986231,0,1.234231106,15.6675904,0,0,0,0.00000000,0.204211003
30/04/1980,0.740477814,0.740477814,0,0,0.886904648,0.886904648,0.76,0.76,0,0,1.38261459,1.38261459,1.33489033,1.33489033,1.36,1.36,7.00911019,7.00911019,0.56,0.56,0.595060038,0.595060038,0.714975931,0.714975931,0,1.234231106,15.6675904,0,0,0,0.00000000,0.204382302
1/05/1980,0.740477814,0.740477814,0,0,0.886904648,0.886904648,0.76,0.76,0,0,1.38261459,1.38261459,1.33489033,1.33489033,1.36,1.36,7.00911019,7.00911019,0.56,0.56,0.595060038,0.595060038,0.714975931,0.714975931,0,1.234231106,16.70230984,0,0,0,0.00000000,0.206290625
2/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.71005178,0,0,0,0.00000000,0.20802765
3/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,7.225911799,0,0,0,0.00000000,0.209764674
4/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,10.32052203,0,0,0,0.00000000,0.211501699
5/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,10.93746458,0,0,0,0.00000000,0.213238724
6/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.68271918,0,0,0,0.00000000,0.214975748
7/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.94888562,0,0,0,0.00000000,0.216712773
8/05/1980,0.00043359,0.00043359,0,0,0.002761752,0.002761752,0,0,0,0,0.004464929,0.004464929,0.001069528,0.001069528,0,0,0.023321487,0.023321487,0,0,0.006799105,0.006799105,0.003077047,0.003077047,0,1.234231106,15.04491632,0,0,0,0.00000000,0.211610072
9/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.70474793,0,0,0,0.00000000,0.211499514
10/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.10265159,0,0,0,0.00000000,0.21306524
11/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.81727442,0,0,0,0.00000000,0.212893941
12/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.2762125,0,0,0,0.00000000,0.212893941
13/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.24781454,0,0,0,0.00000000,0.212893941
14/05/1980,0.002167949,0.002167949,0,0,0.013808762,0.013808762,0,0,0,0,0.022324646,0.022324646,0.005347641,0.005347641,0,0,0.116607434,0.116607434,0,0,0.033995524,0.033995524,0.015385235,0.015385235,0,1.234231106,15.35668676,0,0,0,0.00000000,0.212893941
15/05/1980,0.009538974,0.009538974,0,0,0.060758553,0.060758553,0,0,0,0,0.098228441,0.098228441,0.050954383,0.050954383,0,0,0.936683449,0.936683449,0,0,0.149580306,0.149580306,0.067695033,0.067695033,0,1.234231106,14.45436704,0,0,0,0.00000000,0.212893941
16/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.94393689,0,0,0,0.00000000,0.212893941
17/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,13.05222488,0,0,0,0.00000000,0.212893941
18/05/1980,0.004335897,0.004335897,0,0,0.027617524,0.027617524,0,0,0,0,0.044649292,0.044649292,0.707973588,0.707973588,0.82,0.82,3.074716004,3.074716004,0,0,0.067991048,0.067991048,0.030770469,0.030770469,0,1.234231106,21.65391264,0,0,0,0.00000000,0.212893941
19/05/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,123.4241633,143.3234044,15.28727094,15.28727094,17.33319459,17.33319459,433.4467485,433.4467485,1.334836084,1.334836084,4.539126643,4.539126643,37.95927988,37.95927988,0,1.234231106,21.65391264,0,0,0,0.00000000,0.226310325
20/05/1980,9.130868372,9.130868372,0,0,10.93871662,10.93871662,7.654341338,7.654341338,0,0,38.15030592,58.0495471,15.28727094,15.28727094,17.33319459,17.33319459,141.8730421,141.8730421,1.334836084,1.334836084,4.539126643,4.539126643,15.45867348,15.45867348,0,1.234231106,17.41701095,0,0,0,0.00000000,0.230892574
21/05/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,62.2995058,82.19874698,15.28727094,15.28727094,17.33319459,17.33319459,220.4611792,220.4611792,1.334836084,1.334836084,4.539126643,4.539126643,21.9914427,21.9914427,0,1.234231106,20.72771603,0,0,0,0.00000000,0.238044308
22/05/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,66.09667157,85.99591275,15.28727094,15.28727094,17.33319459,17.33319459,231.5652321,231.5652321,1.334836084,1.334836084,4.539126643,4.539126643,23.05939238,23.05939238,0,1.234231106,19.7396182,0,0,0,0.00000000,0.245618172
23/05/1980,6.596047334,6.596047334,0,0,7.230966027,7.230966027,6.54,6.54,0,0,11.78143924,11.78143924,10.31041048,10.31041048,10.44,10.44,54.4278267,54.4278267,1.333613722,1.333613722,3.396413503,3.396413503,7.434543221,7.434543221,0,1.234231106,18.73007584,0,0,0,0.00000000,0.247404576
24/05/1980,1.360689096,1.360689096,0,0,1.509912677,1.509912677,1.32,1.32,0,0,2.395273333,2.395273333,2.388027103,2.388027103,2.42,2.42,12.62548877,12.62548877,1.12,1.12,1.162923657,1.162923657,1.417643674,1.417643674,0,1.234231106,17.69908896,0,0,0,0.00000000,0.247747174
25/05/1980,4.247509588,4.247509588,0,0,4.671163512,4.671163512,4.22,4.22,0,0,7.603360607,7.603360607,6.645439529,6.645439529,6.72,6.72,35.16891822,35.16891822,1.332052633,1.332052633,2.437354534,2.437354534,4.725829327,4.725829327,0,1.234231106,17.69908896,0,0,0,0.00000000,0.248885089
26/05/1980,2.668535827,2.668535827,0,0,2.951586835,2.951586835,2.66,2.66,0,0,4.794501775,4.794501775,4.219786652,4.219786652,4.26,4.26,22.38137776,22.38137776,1.33105118,1.33105118,1.818517177,1.818517177,2.9865382,2.9865382,0,1.234231106,16.70230984,0,0,0,0.00000000,0.249606992
27/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,16.70230984,0,0,0,0.00000000,0.249606992
28/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,16.70230984,0,0,0,0.00000000,0.249606992
29/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,16.70230984,0,0,0,0.00000000,0.236190608
30/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,16.70230984,0,0,0,0.00000000,0.231608359
31/05/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,16.70230984,0,0,0,0.00000000,0.224456625
1/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,16.70230984,0,0,0,0.00000000,0.216882761
2/06/1980,6.998703114,6.998703114,0,0,7.790831672,7.790831672,6.94,6.94,0,0,12.53921065,12.53921065,11.48838054,11.48838054,11.64,11.64,60.6488012,60.6488012,1.333760995,1.333760995,3.555010098,3.555010098,7.720910794,7.720910794,0,1.234231106,15.6675904,0,0,0,0.00000000,0.216943939
3/06/1980,1.649137483,1.649137483,0,0,1.790807181,1.790807181,1.62,1.62,0,0,2.918952601,2.918952601,2.585781727,2.585781727,2.62,2.62,13.6456406,13.6456406,1.330358999,1.330358999,1.388591646,1.388591646,1.783385583,1.783385583,0,1.234231106,15.6675904,0,0,0,0.00000000,0.217035706
4/06/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,108.6993227,128.5985639,15.28727094,15.28727094,17.33319459,17.33319459,371.5328706,371.5328706,1.334836084,1.334836084,4.539126643,4.539126643,34.56109017,34.56109017,0,1.234231106,13.65343478,0,0,0,0.00000000,0.227992726
5/06/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,267.891511,287.7907522,15.28727094,15.28727094,17.33319459,17.33319459,889.6902319,889.6902319,1.334836084,1.334836084,4.539126643,4.539126643,77.32186285,77.32186285,0,1.234231106,13.65343478,0,0,0,0.00000000,0.256177533
6/06/1980,4.587065981,4.587065981,0,0,5.009249525,5.009249525,4.54,4.54,0,0,8.175644275,8.175644275,7.143760598,7.143760598,7.24,7.24,37.66282751,37.66282751,1.332288269,1.332288269,2.574164482,2.574164482,5.131092237,5.131092237,0,1.234231106,13.65343478,0,0,0,0.00000000,0.257413333
7/06/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,80.38393562,100.2831768,15.28727094,15.28727094,17.33319459,17.33319459,279.0530837,279.0530837,1.334836084,1.334836084,4.539126643,4.539126643,26.91980321,26.91980321,0,1.234231106,13.65343478,0,0,0,0.00000000,0.266504417
8/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.63609757,0,0,0,0.00000000,0.266504417
9/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.63609757,0,0,0,0.00000000,0.266504417
10/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.63609757,0,0,0,0.00000000,0.266504417
11/06/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,39.80141767,59.70065885,15.28727094,15.28727094,17.33319459,17.33319459,148.6832364,148.6832364,1.334836084,1.334836084,4.539126643,4.539126643,15.88513068,15.88513068,0,1.234231106,12.63609757,0,0,0,0.00000000,0.271251847
12/06/1980,5.925230644,5.925230644,0,0,6.483029187,6.483029187,5.9,5.9,0,0,10.61454726,10.61454726,9.095884166,9.095884166,9.2,9.2,48.06812199,48.06812199,1.33314245,1.33314245,3.088798083,3.088798083,6.608632165,6.608632165,0,1.234231106,12.63609757,0,0,0,0.00000000,0.270994899
13/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.63609757,0,0,0,0.00000000,0.270560534
14/06/1980,6.006153985,6.006153985,0,0,6.640063501,6.640063501,6,6,0,0,10.80845504,10.80845504,9.377637724,9.377637724,9.5,9.5,49.4608536,49.4608536,1.333216086,1.333216086,3.15449817,3.15449817,6.745661858,6.745661858,0,1.234231106,12.63609757,0,0,0,0.00000000,0.260086822
15/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.63609757,0,0,0,0.00000000,0.231180111
16/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.63609757,0,0,0,0.00000000,0.229944311
17/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.63609757,0,0,0,0.00000000,0.220853227
18/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.63609757,0,0,0,0.00000000,0.220853227
19/06/1980,0.003468718,0.003468718,0,0,0.022094019,0.022094019,0,0,0,0,0.035719433,0.035719433,0.359391297,0.359391297,0.36,0.36,2.010864926,2.010864926,0,0,0.054392838,0.054392838,0.024616376,0.024616376,0,1.234231106,12.63609757,0,0,0,0.00000000,0.220853227
20/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.63609757,0,0,0,0.00000000,0.220853227
21/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,13.65343478,0,0,0,0.00000000,0.216105797
22/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,13.65343478,0,0,0,0.00000000,0.214515163
23/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,13.65343478,0,0,0,0.00000000,0.214515163
24/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.67617377,0,0,0,0.00000000,0.212893941
25/06/1980,0.000867179,0.000867179,0,0,0.005523505,0.005523505,0,0,0,0,0.008929858,0.008929858,0.002139056,0.002139056,0,0,0.046642973,0.046642973,0,0,0.01359821,0.01359821,0.006154094,0.006154094,0,1.234231106,14.67617377,0,0,0,0.00000000,0.212893941
26/06/1980,0.001300769,0.001300769,0,0,0.008285257,0.008285257,0,0,0,0,0.013394787,0.013394787,0.003208584,0.003208584,0,0,0.06996446,0.06996446,0,0,0.020397314,0.020397314,0.009231141,0.009231141,0,1.234231106,14.67617377,0,0,0,0.00000000,0.212893941
27/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00000000,0.212893941
28/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00000000,0.212893941
29/06/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.6675904,0,0,0,0.00000000,0.212893941
30/06/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,117.310288,137.2095291,15.28727094,15.28727094,17.33319459,17.33319459,407.7014004,407.7014004,1.334836084,1.334836084,4.539126643,4.539126643,36.64599207,36.64599207,0,1.234231106,14.67617377,0,0,0,0.00000000,0.225796428
1/07/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,121.6967165,141.5959577,15.28727094,15.28727094,17.33319459,17.33319459,412.908581,412.908581,1.334836084,1.334836084,4.539126643,4.539126643,38.02887788,38.02887788,0,1.234231106,14.67617377,0,0,0,0.00000000,0.239255637
2/07/1980,8.465584465,8.44880311,0,0,9.328893001,9.328739881,7.654341338,7.654341338,0,0,16.3621903,35.9489579,12.83972991,12.83595106,13.25020169,13.25020169,70.08099986,69.95626439,1.334836084,1.334836084,4.13756097,4.13756097,9.590758185,9.581543004,0,1.234231106,14.67617377,0,0,0,0.00000000,0.241562056
3/07/1980,0.121101508,0.090953797,0,0,0.101522069,0.096316509,0.089211396,0.06,0,0,0.151542693,0.119023627,0.299017104,0.268898473,0.259745427,0.25,1.783691555,1.633868452,0.099970545,0.06,0.09911531,0.076868992,0.093808994,0.082538869,0,1.234231106,14.67617377,0,0,0,0.00000000,0.241580409
4/07/1980,8.834712305,8.834712305,0,0,10.19154889,10.19154889,7.654341338,7.654341338,0,0,18.69516941,38.281937,13.52478019,13.52100133,14.45783887,14.45783887,77.73598102,77.61124555,1.334836084,1.334836084,4.191953808,4.191953808,10.22471645,10.21550127,0,1.234231106,14.67617377,0,0,0,0.00000000,0.244131541
5/07/1980,0.00043359,0.00043359,0,0,0.002761752,0.002761752,0,0,0,0,0.004464929,0.004464929,0.057876902,0.034340467,0.037796342,0.03,0.340695215,0.227599454,0,0,0.006799105,0.006799105,0.003077047,0.003077047,0,1.234231106,16.70230984,0,0,0,0.00000000,0.244131541
6/07/1980,0.315412409,0.270190843,0,0,0.350686409,0.342878069,0.323817094,0.28,0,0,0.5595729,0.5107943,0.551097465,0.527561031,0.537796342,0.53,2.965384033,2.852288271,0.239955818,0.18,0.229980928,0.196611452,0.249136559,0.232231372,0,1.234231106,17.69908896,0,0,0,0.00000000,0.244186602
7/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,18.73007584,0,0,0,0.00000000,0.244186602
8/07/1980,3.135631045,3.030114055,0,0,3.411762626,3.393543166,3.102239887,3,0,0,5.542601363,5.428784631,5.1169297,5.009619567,5.095083538,5.06,27.13898528,26.61314755,1.331227907,1.331227907,1.965318819,1.965318819,3.353490367,3.310486188,0,1.234231106,18.73007584,0,0,0,0.00000000,0.244981919
9/07/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,49.11261422,68.89116194,15.28727094,15.28727094,17.33319459,17.33319459,177.6157762,177.3205243,1.334836084,1.334836084,4.539126643,4.539126643,18.45038881,18.42888672,0,1.234231106,18.73007584,0,0,0,0.00000000,0.250732671
10/07/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,40.98960011,60.81987361,15.28727094,15.28727094,17.33319459,17.33319459,150.3984177,150.2304891,1.334836084,1.334836084,4.539126643,4.539126643,16.22918864,16.21690174,0,1.234231106,18.73007584,0,0,0,0.00000000,0.242712206
11/07/1980,1.383129659,1.330371164,0,0,1.486916904,1.477807174,1.351119943,1.3,0,0,2.412507157,2.355598791,2.308330368,2.254675302,2.297541769,2.28,12.23016876,11.96724989,1.169948455,1.1,1.176231715,1.137300659,1.409853436,1.390130717,0,1.234231106,18.73007584,0,0,0,0.00000000,0.229589478
12/07/1980,0.000867179,0.000867179,0,0,0.005523505,0.005523505,0,0,0,0,0.008929858,0.008929858,0.037485294,0.002139056,0.013643598,0,0.190347374,0.046642973,0,0,0.01359821,0.01359821,0.006154094,0.006154094,0,1.234231106,18.73007584,0,0,0,0.00000000,0.227283059
13/07/1980,3.365874885,3.230210184,0,0,3.618116696,3.594691676,3.291451283,3.16,0,0,5.865727193,5.719391395,5.643294101,5.541211574,5.641185367,5.61,29.84329124,29.31133481,1.331345725,1.331345725,2.040522898,2.040522898,3.571485778,3.51619469,0,1.234231106,19.7396182,0,0,0,0.00000000,0.228108965
14/07/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,70.59426357,90.32108553,15.28727094,15.28727094,17.33319459,17.33319459,247.6150804,247.1925053,1.334836084,1.334836084,4.539126643,4.539126643,24.17321076,24.14249349,0,1.234231106,19.7396182,0,0,0,0.00000000,0.233553826
15/07/1980,5.027995348,4.967699926,0,0,5.475655972,5.465244851,4.978422792,4.92,0,0,8.936454632,8.8714165,7.952080657,7.891843393,8.019490854,8,41.89735088,41.59770468,1.332494451,1.332494451,2.722769382,2.722769382,5.52334855,5.498774733,0,1.234231106,19.7396182,0,0,0,0.00000000,0.234875276
16/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,16.96997503,0,0,0,0.00000000,0.234820216
17/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,18.55687004,0,0,0,0.00000000,0.234820216
18/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,19.7396182,0,0,0,0.00000000,0.234024899
19/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,17.96797034,0,0,0,0.00000000,0.228274146
20/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,17.49454116,0,0,0,0.00000000,0.223392124
21/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,17.2322581,0,0,0,0.00000000,0.223055643
22/07/1980,9.127599722,9.127599722,0,0,10.93754343,10.93754343,7.654341338,7.654341338,0,0,28.73650617,47.56674817,15.28432046,15.28432046,17.33319459,17.33319459,119.5377228,116.9210613,1.334836084,1.334836084,4.539126643,4.539126643,12.66342742,12.47298034,0,1.234231106,18.73007584,0,0,0,0.00000000,0.226444917
23/07/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,53.51030004,73.35781546,15.28727094,15.28727094,17.33319459,17.33319459,191.3055348,191.1782115,1.334836084,1.334836084,4.539126643,4.539126643,19.70913817,19.69992299,0,1.234231106,18.73007584,0,0,0,0.00000000,0.231853072
24/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,18.73007584,0,0,0,0.00000000,0.223857078
25/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.5579354,0,0,0,0.00000000,0.222535629
26/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,12.07732368,0,0,0,0.00000000,0.222535629
27/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,9.190560404,0,0,0,0.00000000,0.222535629
28/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,13.53720111,0,0,0,0.00000000,0.222535629
29/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.66551315,0,0,0,0.00000000,0.222535629
30/07/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,15.7542353,0,0,0,0.00000000,0.222535629
31/07/1980,2.548392707,1.922827698,0,0,2.743289782,2.63527441,2.486136472,1.88,0,0,4.238975221,3.564204596,5.943487836,5.306209234,5.548552143,5.34,31.80195344,28.68365442,1.330182272,1.18,1.581745244,1.498158631,1.868243292,1.617110326,0,1.234231106,9.594707262,0,0,0,0.00000000,0.22289658
1/08/1980,5.742469467,5.667100189,0,0,6.247254086,6.234240185,5.693028491,5.62,0,0,10.2118402,10.13054253,9.058146654,8.984744997,9.123389025,9.1,47.79587881,47.42277792,1.332936268,1.332936268,2.994586021,2.994586021,6.296283316,6.265566045,0,1.234231106,11.20139722,0,0,0,0.00000000,0.221012291
2/08/1980,3.295611217,3.257926578,0,0,3.616733614,3.610226664,3.296514245,3.26,0,0,5.913763647,5.873114814,5.129289131,5.092588302,5.161694513,5.15,27.10998457,26.92343413,1.331419361,1.331419361,2.045031043,2.045031043,3.640889596,3.62553096,0,1.234231106,9.871836537,0,0,0,0.00000000,0.215634725
3/08/1980,9.130938559,9.130938559,0,0,10.93874182,10.93874182,7.654341338,7.654341338,0,0,51.75616305,71.41401732,15.28727094,15.28727094,17.33319459,17.33319459,186.8567604,186.2277052,1.334836084,1.334836084,4.539126643,4.539126643,19.08451766,19.04151348,0,1.234231106,9.723374426,0,0,0,0.00000000,0.221624073
4/08/1980,0.000867179,0.000867179,0,0,0.005523505,0.005523505,0,0,0,0,0.008929858,0.008929858,0.002139056,0.002139056,0,0,0.046642973,0.046642973,0,0,0.01359821,0.01359821,0.006154094,0.006154094,0,1.234231106,14.24157134,0,0,0,0.00000000,0.221624073
5/08/1980,0.000867179,0.000867179,0,0,0.005523505,0.005523505,0,0,0,0,0.008929858,0.008929858,0.002139056,0.002139056,0,0,0.046642973,0.046642973,0,0,0.01359821,0.01359821,0.006154094,0.006154094,0,1.234231106,12.13175979,0,0,0,0.00000000,0.221624073
6/08/1980,0.132159195,0.006503846,0,0,0.083249272,0.041426286,0.087634189,0,0,0,0.164531136,0.066973937,1.182727053,0.713392976,0.819570434,0.65,6.547082967,4.602907597,0,0,0.101986572,0.101986572,0.046155704,0.046155704,0,1.234231106,15.84991088,0,0,0,0.00000000,0.221624073
7/08/1980,6.983733452,6.62702542,0,0,7.521558178,7.480092201,6.879748151,6.5,0,0,12.16055745,11.73780959,11.09412246,10.96028342,11.11872714,11.07,58.66049282,58.11425892,1.333363359,1.333363359,3.30629566,3.30629566,7.22554292,7.028952385,0,1.234231106,20.2031499,0,0,0,0.00000000,0.223306474
8/08/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,14.32734945,0,0,0,0.00000000,0.223306474
9/08/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,8.296488579,0,0,0,0.00000000,0.223306474
10/08/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,8.743524491,0,0,0,0.00000000,0.222945523
11/08/1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234231106,8.682490068,0,0,0,0.00000000,0.221440538
12/08/1980,0.004769487,0.004769487,0,0,0.030379277,0.030379277,0,0,0,0,0.049114221,0.049114221,0.011764809,0.011764809,0,0,0.256536354,0.256536354,0,0,0.074790153,0.074790153,0.033847516,0.033847516,0,1.234231106,11.64513398,0,0,0,0.00000000,0.22056569
13/08/1980,9.117125667,9.117125667,0,0,10.93343755,10.93343755,7.654341338,7.654341338,0,0,26.27469811,44.17175732,15.26810587,15.26810587,17.33319459,17.33319459,114.5128845,109.9931899,1.334836084,1.334836084,4.531909048,4.531909048,11.7611799,11.45093546,0,1.234231106,21.65391264,0,0,0,0.00000000,0.217561839
